"","StuNum","avgYearPack","numYearAward","SexCode","MaritalCode","LeadCategoryCode","PrevEdCode","AdmRepName","ProgramCode","CitizenCode","IsHispanic","DDVeteran","cancelFlag.x"
"1301","11460",14329.38,1,"F","P","REF","HS","31","2","US","1","0","0"
"1302","11248",29010,1,"F","S","REF","SOMECOLL","07","2","US","2","0","0"
"1303","11109",28229,1,"F","S","REF","ASSOC","31","2","US","1","0","0"
"1304","11035",26412,1,"F","S","INTINT","SOMECOLL","14","1","US","2","0","0"
"1305","10550",26043,1,"F","S","INTINT","BACH","07","2","US","2","0","1"
"1306","10057",9500,1,"F","M","PPC","SOMECOLL","31","2","US","2","0","1"
"1307","11466",12328.5,2,"F","S","PPC","BACH","07","2","US","2","0","1"
"1308","11254",100,1,"M","M","PPC","ASSOC","07","2","US","2","0","1"
"1309","10618",28360,1,"F","S","PPC","ASSOC","07","2","US","1","0","0"
"1310","11336",5500,1,"F","S","REF","SOMECOLL","07","2","US","2","0","1"
"1311","10056",24755,1,"F","S","INTINT","SOMECOLL","31","2","US","2","0","0"
"1312","10405",26635,1,"F","S","PPC","SOMECOLL","31","1","US","2","0","1"
"1313","10380",26533,1,"F","W","INTER","SOMECOLL","14","1","US","2","0","1"
"1314","11275",49189,1,"F","S","REF","SOMECOLL","18","2","US","2","0","0"
"1315","11529",20042.5,2,"F","M","PPC","SOMECOLL","08","2","ELNC","2","0","0"
"1316","10798",16518.69,2,"M","M","PPC","ASSOC","07","2","US","1","0","0"
"1317","10106",18536.1466666667,3,"M","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"1318","11547",4025.47,1,"F","S","REF","SOMECOLL","08","2","US","2","0","0"
"1319","11505",50,2,"F","S","PPC","ASSOC","14","2","US","2","0","1"
"1320","10568",26065,1,"F","M","REF","BACH","08","2","US","2","0","1"
"1321","11344",9500,1,"F","S","RADIO","BACH","18","2","US","2","0","1"
"1322","11802",26733,1,"M","S","INTINT","BACH","04","2","US","2","0","0"
"1323","10363",24897.5,2,"F","S","REF","SOMECOLL","07","2","US","2","0","0"
"1324","11886",13976.3333333333,3,"F","D","PPC","SOMECOLL","14","2","US","2","0","0"
"1325","10606",34100,1,"F","S","REF","SOMECOLL","31","2","US","2","0","0"
"1326","10937",31233,1,"F","S","PPC","BACH","14","2","US","2","0","0"
"1327","10623",14163.3333333333,3,"M","S","PPC","SOMECOLL","14","2","US","2","0","0"
"1328","10956",8244,1,"F","S","REF","SOMECOLL","13","2","US","2","0","1"
"1329","10855",26716.5,2,"F","M","INTINT","SOMECOLL","13","2","US","1","0","0"
"1330","10655",26382,1,"F","D","INTINT","SOMECOLL","08","2","US","2","0","1"
"1331","10127",5500,1,"F","S","REF","SOMECOLL","14","2","US","2","0","1"
"1332","12058",5500,1,"F","S","RADIO","SOMECOLL","13","2","US","2","0","1"
"1333","10677",15131,1,"F","P","REF","ASSOC","31","2","ELNC","1","0","1"
"1334","11617",13970.5,2,"F","S","REF","SOMECOLL","07","2","US","1","0","1"
"1335","11951",7710,2,"F","S","INTINT","SOMECOLL","14","2","US","2","0","1"
"1336","10663",24312,1,"F","S","PPC","SOMECOLL","13","2","US","2","0","0"
"1337","11110",28330,1,"F","S","PPC","SOMECOLL","31","2","US","2","0","1"
"1338","12035",15895,1,"F","S","REF","SOMECOLL","08","2","US","2","0","1"
"1339","10648",7090.5,2,"F","S","REF","ASSOC","31","2","US","2","0","1"
"1340","10971",26043,1,"F","M","PDSCLMDA","SOMECOLL","31","1","US","2","0","1"
"1341","11497",36443,1,"F","S","REF","SOMECOLL","07","2","US","1","0","1"
"1342","11054",6127.14,1,"F","S","REF","HS","08","2","US","2","0","0"
"1343","10605",24755,1,"F","S","REF","SOMECOLL","14","1","US","2","0","0"
"1344","11283",27124.2,2,"F","S","INTINT","SOMECOLL","31","2","US","1","0","0"
"1345","11828",10688,1,"F","M","OUTDOOR","MAST","07","2","US","2","0","1"
"1346","10767",7471.5,2,"F","S","PPC","SOMECOLL","08","1","US","2","0","1"
"1347","10684",13217.5,2,"F","S","INTINT","ASSOC","08","2","US","1","0","1"
"1348","12070",30127,1,"F","S","REF","SOMECOLL","08","2","ELNC","2","0","0"
"1349","11398",5500,1,"F","S","PPC","BACH","13","2","US","1","0","1"
"1350","10513",28872.28,2,"F","S","REF","SOMECOLL","14","2","US","2","0","0"
"1351","10777",9500,1,"F","M","PPC","ASSOC","13","1","US","2","0","1"
"1352","11849",44831,1,"F","D","PPC","ASSOC","08","2","US","2","0","0"
"1353","11069",44169,1,"F","S","INTINT","SOMECOLL","14","2","US","2","0","0"
"1354","11937",13148,1,"F","D","PDSCLMDA","HS","14","1","US","2","0","1"
"1355","10882",26314,1,"F","M","DISPLAY","SOMECOLL","08","2","US","2","0","1"
"1356","10599",311,1,"F","S","PDSCLMDA","SOMECOLL","31","2","US","2","0","0"
"1357","11388",25833.3333333333,3,"F","S","PPC","BACH","31","2","US","2","0","0"
"1358","10895",27317,2,"F","S","PPC","SOMECOLL","13","2","US","2","0","0"
"1359","11965",6095,1,"F","S","REF","ASSOC","25","2","ELNC","1","0","1"
"1360","10773",15995,1,"F","S","INTINT","SOMECOLL","14","2","US","1","0","1"
"1361","10005",11895,1,"F","S","INTINT","BACH","18","2","US","1","0","1"
"1362","11055",26130,1,"F","M","PPC","SOMECOLL","14","1","US","1","0","1"
"1363","11660",26143,1,"F","S","OUTDOOR","SOMECOLL","08","2","US","2","0","1"
"1364","11059",11895,1,"F","S","REF","ASSOC","31","2","ELNC","1","0","1"
"1365","11462",14021.5,2,"M","S","INTINT","ASSOC","08","2","US","2","0","1"
"1366","11527",17576.6666666667,3,"F","S","INTINT","SOMECOLL","30","2","US","1","0","0"
"1367","10096",24657,1,"F","S","PPC","SOMECOLL","14","2","US","1","0","1"
"1368","11859",25649.2,1,"F","S","INTINT","SOMECOLL","14","2","US","2","0","1"
"1369","10715",15360,2,"F","S","INTINT","SOMECOLL","14","2","US","1","0","1"
"1370","12230",5500,1,"F","S","REF","SOMECOLL","08","2","US","2","0","1"
"1371","11260",32135,1,"M","S","REF","SOMECOLL","18","2","US","1","0","0"
"1372","11721",29500,1,"F","S","REF","SOMECOLL","08","2","US","2","0","0"
"1373","11611",7710,2,"F","S","TV","SOMECOLL","13","2","US","2","0","1"
"1374","12047",1854.48,1,"M","S","REF","HS","14","2","US","1","0","0"
"1375","10411",29500,1,"F","S","REF","SOMECOLL","13","2","US","1","0","0"
"1376","12214",14180,2,"M","S","REF","SOMECOLL","04","2","US","1","0","0"
"1377","11152",28458,1,"F","S","REF","SOMECOLL","13","2","US","1","0","0"
"1378","10875",9500,1,"F","D","PPC","SOMECOLL","07","1","US","2","0","1"
"1379","11895",11156.75,2,"M","S","INTINT","SOMECOLL","25","2","US","2","0","0"
"1380","10410",100,1,"F","S","INTINT","SOMECOLL","08","2","US","2","0","1"
"1381","11070",25865,1,"F","S","PPC","SOMECOLL","14","1","US","2","0","1"
"1382","10391",19731.5,2,"F","S","RADIO","ASSOC","08","2","US","1","0","0"
"1383","11508",3762,1,"F","S","RADIO","SOMECOLL","18","1","US","2","0","0"
"1384","10624",26043,1,"F","D","PPC","HS","14","2","US","1","0","1"
"1385","11481",24111,1,"F","M","PDSCLMDA","SOMECOLL","31","1","US","2","0","0"
"1386","10311",24657,1,"M","M","INTINT","SOMECOLL","18","1","N","2","0","1"
"1387","11493",38417,1,"M","S","REF","SOMECOLL","07","2","ELNC","2","0","1"
"1388","11787",9500,1,"F","S","INTINT","BACH","30","2","US","2","0","1"
"1389","10488",28500,1,"F","S","INTINT","SOMECOLL","14","2","US","2","0","0"
"1390","11825",28558,1,"F","S","PPC","BACH","14","2","US","1","0","0"
"1391","10788",27843,1,"M","M","PPC","SOMECOLL","14","2","US","2","0","1"
"1392","11471",11445,1,"F","S","INTINT","HS","30","1","US","1","0","1"
"1393","11267",14097,2,"F","D","REF","SOMECOLL","08","2","US","1","0","1"
"1394","12109",27897,2,"F","M","PPC","SOMECOLL","30","1","ELNC","2","0","0"
"1395","11274",28419,1,"F","S","INTER","HS","18","2","US","1","0","0"
"1396","10381",42196,1,"F","S","REF","BACH","07","2","US","2","0","0"
"1397","11975",100,1,"M","S","REF","SOMECOLL","07","2","US","1","0","1"
"1398","11878",15995,1,"F","S","PDSCLMDA","SOMECOLL","13","1","US","2","0","1"
"1399","10147",42780,1,"F","S","INTINT","SOMECOLL","08","2","US","2","0","1"
"1400","11142",13317.5,2,"F","D","REF","ASSOC","13","2","ELNC","1","0","1"
"1401","11790",14363.6666666667,3,"F","S","INTINT","SOMECOLL","13","2","US","1","0","0"
"1402","10987",14214,2,"F","S","REF","BACH","14","2","US","2","0","1"
"1403","10211",51630,1,"F","M","REF","SOMECOLL","13","1","US","2","0","0"
"1404","12002",29954,1,"F","S","PPC","SOMECOLL","08","2","US","1","0","0"
"1405","11458",29814,1,"F","S","RADIO","BACH","18","2","US","2","0","0"
"1406","11615",27109,1,"M","S","REF","ASSOC","08","2","US","2","0","0"
"1407","10868",26043,1,"F","S","PPC","ASSOC","14","2","US","2","0","1"
"1408","11175",29745,1,"M","M","PDSCLMDA","SOMECOLL","14","2","US","1","0","0"
"1409","12188",24926.95,2,"F","S","RADIO","ASSOC","13","2","US","2","0","0"
"1410","11602",28335.105,2,"F","M","PPC","SOMECOLL","25","2","US","2","0","0"
"1411","11795",4784.81,1,"F","S","INTINT","SOMECOLL","07","2","US","1","0","0"
"1412","11150",23759,1,"F","S","REF","ASSOC","13","2","US","2","0","0"
"1413","11208",26635,1,"F","S","REF","BACH","31","2","N","2","0","0"
"1414","11860",15895,1,"F","S","PPC","UN","18","2","US","2","0","1"
"1415","10647",19144.44,1,"F","M","REF","SOMECOLL","07","1","US","2","0","0"
"1416","11667",30677,1,"F","S","REF","ASSOC","08","2","US","1","0","0"
"1417","10389",28157,1,"F","D","INTINT","HS","13","2","US","2","0","0"
"1418","11365",12339.06,1,"M","S","OUTDOOR","SOMECOLL","08","2","US","2","0","0"
"1419","11645",26141,1,"F","S","INTINT","HS","07","2","US","2","0","1"
"1420","11278",6816.85,1,"F","D","INTINT","SOMECOLL","31","2","US","2","0","0"
"1421","11838",0,1,"F","S","PPC","ASSOC","25","1","US","2","0","1"
"1422","10709",37145,1,"F","S","INTER","SOMECOLL","18","2","US","2","0","0"
"1423","11232",20940,1,"F","S","PPC","SOMECOLL","04","2","US","1","0","1"
"1424","11843",9500,1,"M","M","TV","SOMECOLL","07","2","US","2","0","1"
"1425","10249",6285.85,1,"F","S","INTINT","SOMECOLL","13","2","US","2","0","0"
"1426","11627",70330,1,"F","M","REF","ASSOC","08","1","US","2","0","0"
"1427","11620",26130,1,"F","S","PPC","SOMECOLL","07","1","US","2","0","1"
"1428","10316",29216,1,"F","S","PPC","HS","31","2","US","2","0","0"
"1429","11003",17517.5,2,"F","S","PPC","SOMECOLL","08","2","US","1","0","1"
"1430","10885",17195,1,"F","S","PPC","ASSOC","13","2","US","2","0","1"
"1431","10544",15995,1,"F","S","REF","SOMECOLL","14","2","US","2","0","1"
"1432","12049",15895,1,"M","S","REF","SOMECOLL","07","2","US","2","0","1"
"1433","11591",5600,1,"F","S","REF","SOMECOLL","04","2","US","2","0","1"
"1434","11983",28428,1,"F","S","PPC","SOMECOLL","31","2","US","2","0","0"
"1435","10427",30750,1,"F","S","PDSCLMDA","HS","08","2","US","1","0","1"
"1436","11850",28797,1,"F","S","REF","HS","14","2","US","1","0","0"
"1437","10159",26933,1,"F","S","REF","SOMECOLL","18","2","US","2","0","0"
"1438","10339",28392,1,"F","M","REF","SOMECOLL","08","2","US","2","0","0"
"1439","10097",4711,1,"F","S","INTINT","SOMECOLL","30","2","US","2","0","1"
"1440","11557",25998,2,"F","S","INTINT","HS","07","2","US","2","0","0"
"1441","11114",26314,1,"F","M","INTINT","SOMECOLL","07","1","US","2","0","0"
"1442","10298",15895,1,"F","UN","REF","SOMECOLL","31","2","US","2","0","1"
"1443","11781",9500,1,"F","M","PDSCLMDA","SOMECOLL","08","1","US","2","0","1"
"1444","12208",12228.5,2,"F","S","PPC","HS","07","2","US","2","0","1"
"1445","11522",24755,1,"F","M","TV","HS","07","2","US","2","0","0"
"1446","10927",19402.5,2,"M","M","REF","SOMECOLL","08","2","US","2","0","0"
"1447","11342",15895,1,"F","M","INTER","SOMECOLL","08","2","US","2","0","1"
"1448","12259",30117,1,"F","S","REF","SOMECOLL","04","2","US","2","0","0"
"1449","10053",17199.96,1,"F","S","REF","SOMECOLL","07","2","US","2","0","1"
"1450","11105",13317.5,2,"F","M","INTINT","SOMECOLL","14","2","US","2","0","1"
"1451","11143",28428,1,"F","M","INTINT","SOMECOLL","13","2","US","2","0","0"
"1452","10854",9500,1,"M","M","INTINT","BACH","07","2","US","2","0","1"
"1453","12231",17547.3133333333,3,"M","M","PPC","BACH","31","2","US","2","0","0"
"1454","10891",28330,1,"F","M","PPC","UN","14","1","US","2","0","1"
"1455","11512",26733,1,"F","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"1456","11148",41189,1,"F","M","PPC","ASSOC","08","2","US","2","0","0"
"1457","11846",28426,1,"F","S","PPC","SOMECOLL","18","2","US","2","0","0"
"1458","11399",28335,1,"F","S","PPC","ASSOC","14","2","US","2","0","0"
"1459","11610",14873,2,"F","S","TV","SOMECOLL","31","2","US","2","0","1"
"1460","11561",30025,2,"F","S","REF","SOMECOLL","07","2","US","2","0","0"
"1461","12136",23743,1,"F","M","REF","HS","08","2","US","2","0","0"
"1462","11308",11245,1,"F","S","INTINT","SOMECOLL","07","2","US","2","0","1"
"1463","11461",9500,1,"F","S","PDSCLMDA","SOMECOLL","31","2","US","2","0","1"
"1464","10108",26635,1,"F","M","REF","HS","07","2","ELNC","2","0","1"
"1465","11908",29132,1,"F","S","PPC","SOMECOLL","31","2","US","2","1","0"
"1466","11220",34950,1,"F","S","INTINT","SOMECOLL","08","2","ELNC","2","0","0"
"1467","10073",19466.6666666667,3,"F","S","PPC","SOMECOLL","08","1","US","2","0","0"
"1468","10538",9500,1,"F","S","PPC","BACH","14","2","US","2","0","1"
"1469","11948",7710,2,"F","D","INTER","SOMECOLL","30","2","US","2","0","1"
"1470","11949",4603.83,1,"F","S","TV","SOMECOLL","30","2","US","2","0","0"
"1471","11488",7710,2,"F","S","RADIO","BACH","07","2","US","2","0","1"
"1472","11043",29093.5,1,"F","M","REF","BACH","08","2","US","2","0","0"
"1473","11894",27671,1,"F","S","PPC","BACH","31","2","US","2","0","0"
"1474","10162",9500,1,"F","M","PDSCLMDA","MAST","14","2","ELNC","2","0","1"
"1475","10375",28128,1,"F","S","PPC","SOMECOLL","14","2","US","2","0","0"
"1476","11638",26450,1,"F","S","PPC","ASSOC","07","2","US","2","0","0"
"1477","11395",26241,1,"F","S","PPC","SOMECOLL","31","1","US","2","0","0"
"1478","10453",26833,1,"F","M","PPC","SOMECOLL","18","2","US","2","0","0"
"1479","10931",24755,1,"F","M","REF","SOMECOLL","07","2","US","2","0","0"
"1480","10975",15010.42,1,"F","M","RADIO","HS","13","2","US","2","0","0"
"1481","10930",38484,1,"M","S","REF","SOMECOLL","14","2","ELNC","2","0","0"
"1482","11051",3756.72,1,"F","M","REF","HS","08","2","US","2","0","0"
"1483","11899",26043,1,"F","S","PPC","SOMECOLL","07","2","US","2","0","1"
"1484","11935",26043,1,"F","M","INTINT","SOMECOLL","18","2","US","2","0","1"
"1485","12010",15620.5,2,"F","S","PDSCLMDA","SOMECOLL","07","2","US","2","0","1"
"1486","11332",43716,1,"F","S","PPC","BACH","31","2","US","2","0","1"
"1487","11889",28458,1,"M","M","REF","ASSOC","18","2","US","1","0","0"
"1488","11119",27158.75,1,"F","S","PPC","ASSOC","07","2","US","2","0","0"
"1489","10660",27072.5,2,"F","S","INTINT","SOMECOLL","31","2","US","2","0","0"
"1490","10067",36995,1,"F","S","REF","SOMECOLL","08","2","US","2","0","0"
"1491","11413",28219,1,"M","M","REF","ASSOC","18","2","US","2","0","0"
"1492","10032",28894,1,"F","S","INTINT","ASSOC","07","2","US","2","0","0"
"1493","10327",26043,1,"F","D","PPC","MAST","31","2","US","2","0","1"
"1494","11701",9500,1,"F","M","PPC","SOMECOLL","08","2","US","2","0","1"
"1495","11896",100,1,"F","S","INTINT","HS","08","2","US","2","0","1"
"1496","10428",26141,1,"F","S","PPC","SOMECOLL","08","2","US","2","0","0"
"1497","12032",34416,1,"F","M","PPC","ASSOC","07","2","US","2","0","1"
"1498","11713",27883.5,2,"M","S","INTINT","SOMECOLL","13","2","US","2","0","0"
"1499","11877",26354,1,"M","M","REF","SOMECOLL","13","2","ELNC","2","0","0"
"1500","11943",29171.94,1,"F","S","PPC","SOMECOLL","08","2","US","2","0","0"
"1501","12033",34355.41,1,"M","M","PPC","SOMECOLL","31","2","US","2","0","1"
"1502","10069",28406,1,"F","S","REF","HS","07","2","US","2","0","0"
"1503","10727",31101.65,2,"F","S","PPC","BACH","30","2","US","2","0","0"
"1504","12003",42810,1,"F","S","INTINT","BACH","13","2","US","2","0","0"
"1505","11978",28861,1,"F","S","INTINT","HS","07","2","US","2","0","0"
"1506","11725",11883.5,2,"F","M","REF","SOMECOLL","07","2","US","1","0","0"
"1507","11491",28232,2,"F","S","PPC","BACH","08","2","US","2","0","0"
"1508","10876",24855,1,"F","M","PPC","SOMECOLL","18","2","US","2","0","0"
"1509","10452",11345,1,"M","M","INTINT","HS","07","2","US","2","0","1"
"1510","10349",55776,1,"F","S","PPC","UN","07","1","US","2","0","0"
"1511","10306",13145,1,"F","M","PPC","SOMECOLL","18","2","ELNC","2","0","1"
"1512","12215",30243.5,2,"F","M","PPC","UN","30","1","US","2","0","0"
"1513","10581",22250,2,"F","S","INTINT","BACH","14","2","US","2","0","0"
"1514","11067",28395,1,"M","S","PPC","SOMECOLL","13","2","US","2","0","0"
"1515","10386",26382,1,"F","D","REF","ASSOC","07","2","US","1","0","1"
"1516","10167",100,1,"F","S","PPC","SOMECOLL","13","2","US","2","0","1"
"1517","10121",5777.63,1,"F","S","PPC","SOMECOLL","08","2","US","2","0","0"
"1518","11906",28430,1,"F","S","INTINT","SOMECOLL","07","2","US","2","0","1"
"1519","10257",28330,1,"F","S","REF","SOMECOLL","14","2","US","2","0","0"
"1520","12143",24755,1,"F","D","PPC","HS","08","2","US","2","0","0"
"1521","10826",28666,1,"F","M","PPC","ASSOC","07","2","US","2","0","0"
"1522","12036",26141,1,"F","S","PDSCLMDA","HS","31","2","US","2","0","0"
"1523","11311",19239.3133333333,3,"M","M","PPC","SOMECOLL","14","2","US","2","0","0"
"1524","12093",13345.5,2,"F","S","PPC","SOMECOLL","18","2","US","2","0","0"
"1525","12117",100,1,"F","S","PPC","HS","25","2","US","2","0","1"
"1526","10174",26550,1,"F","M","INTINT","UN","08","2","US","2","0","0"
"1527","10120",11862,2,"F","S","PDSCLMDA","ASSOC","31","1","US","1","0","0"
"1528","10495",33895,1,"F","S","PPC","SOMECOLL","04","2","US","2","0","0"
"1529","11803",33615,1,"F","P","INTINT","SOMECOLL","08","2","US","2","0","1"
"1530","11780",26139.35,2,"M","S","REF","BACH","14","2","US","2","0","0"
"1531","10072",63959,1,"F","S","PPC","SOMECOLL","13","2","US","2","0","1"
"1532","10481",14234,2,"F","S","PPC","SOMECOLL","07","2","US","1","0","1"
"1533","10144",26241,2,"F","S","INTINT","SOMECOLL","07","2","ELNC","2","0","0"
"1534","11932",28249,1,"F","S","PPC","ASSOC","31","2","US","2","0","0"
"1535","11444",28390,1,"F","S","PDSCLMDA","ASSOC","31","1","US","2","0","0"
"1536","10834",13473.04,1,"F","S","PPC","SOMECOLL","14","2","US","2","0","0"
"1537","11438",29181,1,"F","S","PPC","SOMECOLL","07","2","US","2","0","0"
"1538","10010",26992,1,"F","M","PPC","ASSOC","13","2","US","2","0","0"
"1539","10304",26043,1,"F","S","REF","HS","14","2","US","2","0","1"
"1540","10190",13664.5,2,"F","S","REF","SOMECOLL","31","2","US","1","0","1"
"1541","11171",27843,1,"F","S","PPC","SOMECOLL","14","2","US","2","0","1"
"1542","11015",27580,1,"M","M","REF","SOMECOLL","14","2","US","2","0","0"
"1543","10815",28206,1,"F","P","PPC","SOMECOLL","14","1","US","2","0","1"
"1544","11253",7817.85,1,"F","S","INTER","SOMECOLL","07","2","US","1","0","0"
"1545","11926",9500,1,"M","S","REF","SOMECOLL","18","2","US","2","0","1"
"1546","12177",1431.95,2,"F","P","PPC","GED","14","2","US","2","0","0"
"1547","11601",15895,1,"F","S","REF","GED","14","1","US","2","0","1"
"1548","11673",8745.74,2,"F","D","PPC","SOMECOLL","13","2","US","2","0","0"
"1549","10012",15895,1,"F","S","PPC","SOMECOLL","18","2","US","2","0","1"
"1550","10215",28021,1,"F","M","PPC","SOMECOLL","18","2","US","2","0","1"
"1551","11815",37203,1,"F","M","PPC","SOMECOLL","18","2","US","2","0","0"
"1552","10206",2289.5,1,"F","S","INTINT","SOMECOLL","08","2","US","2","0","0"
"1553","10888",24657,1,"F","S","PPC","SOMECOLL","30","2","US","2","0","1"
"1554","10070",27115,2,"F","S","PPC","SOMECOLL","14","2","US","1","0","0"
"1555","10020",18339.1533333333,3,"F","S","REF","SOMECOLL","13","2","US","1","0","0"
"1556","10371",7710,2,"F","S","PDSCLMDA","SOMECOLL","14","1","US","2","0","1"
"1557","11837",42797,1,"F","S","INTINT","ASSOC","13","2","US","2","0","0"
"1558","11115",15317,1,"F","M","PPC","SOMECOLL","25","1","US","2","0","0"
"1559","11492",27677,1,"F","S","REF","HS","07","2","US","1","0","0"
"1560","10373",54013,1,"F","S","INTINT","SOMECOLL","31","2","N","1","0","0"
"1561","10068",28486,1,"F","S","REF","SOMECOLL","08","2","US","2","0","0"
"1562","10285",100,1,"F","S","TV","SOMECOLL","08","2","US","2","0","1"
"1563","12115",8545,1,"F","S","REF","BACH","13","2","US","2","0","1"
"1564","11606",9471.5,2,"F","M","INTINT","SOMECOLL","14","2","US","1","0","1"
"1565","10770",27162,1,"M","S","INTINT","SOMECOLL","31","2","US","2","0","0"
"1566","10325",9500,1,"F","S","INTINT","SOMECOLL","14","2","US","2","0","1"
"1567","11227",50345.4,1,"F","M","INTINT","SOMECOLL","14","2","US","1","0","0"
"1568","10748",6722.31,1,"M","S","REF","HS","08","2","ELNC","2","0","0"
"1569","11913",30057,1,"F","S","PPC","SOMECOLL","08","2","US","2","0","0"
"1570","10836",9500,1,"F","M","PPC","SOMECOLL","13","2","US","2","0","1"
"1571","10071",18087.95,3,"M","S","REF","SOMECOLL","08","2","ELNC","2","0","0"
"1572","11771",13559,1,"F","S","REF","GED","31","2","US","2","0","0"
"1573","10960",13504,1,"F","S","REF","ASSOC","14","2","US","2","0","0"
"1574","11104",29500,1,"F","S","REF","HS","13","2","US","2","0","0"
"1575","11840",28021,1,"F","S","INTINT","BACH","08","2","US","2","0","1"
"1576","10670",26352,1,"F","M","REF","BACH","13","2","US","1","0","1"
"1577","10398",6934.5,2,"M","S","INTER","SOMECOLL","07","2","US","1","0","0"
"1578","10116",14590,1,"F","M","PDSCLMDA","SOMECOLL","30","2","US","2","0","0"
"1579","10750",27995,1,"F","S","INTER","SOMECOLL","07","2","US","2","0","0"
"1580","10039",253.25,1,"F","D","EMAIL","BACH","08","2","US","2","0","0"
"1581","12091",100,1,"F","S","INTINT","SOMECOLL","08","2","US","2","0","1"
"1582","10326",24657,1,"F","M","PPC","HS","04","2","US","2","0","1"
"1583","10156",12765,1,"F","S","INTER","HS","08","2","US","2","0","0"
"1584","10336",1439.84,1,"M","M","OUTDOOR","SOMECOLL","08","2","US","1","0","0"
"1585","10055",3205.11,1,"F","S","PPC","SOMECOLL","07","1","US","2","0","0"
"1586","11623",29746,1,"M","S","PPC","BACH","07","2","US","1","0","1"
"1587","11487",34661,1,"F","S","REF","UN","13","2","US","2","0","0"
"1588","11684",29814,1,"F","M","TV","ASSOC","08","2","US","2","0","0"
"1589","11134",26833,1,"F","S","PPC","SOMECOLL","07","1","US","2","0","0"
"1590","10177",14242.5,2,"M","S","PPC","BACH","14","2","US","2","0","0"
"1591","10487",2800,2,"M","S","REF","ASSOC","07","2","US","1","0","1"
"1592","12169",29500,1,"F","S","PPC","SOMECOLL","13","2","US","2","0","0"
"1593","11362",15895,1,"F","S","PPC","HS","07","1","US","1","0","1"
"1594","11250",31776,1,"F","S","PPC","HS","08","2","US","1","0","0"
"1595","12185",26141,1,"F","S","REF","BACH","18","2","US","2","0","0"
"1596","10378",28021,1,"M","M","INTINT","BACH","14","2","US","2","0","1"
"1597","11717",24755,1,"F","S","TV","SOMECOLL","08","2","US","1","0","0"
"1598","11688",71410,1,"F","M","PPC","ASSOC","31","2","US","2","0","1"
"1599","10258",29716,1,"M","S","PPC","ASSOC","07","2","US","2","0","0"
"1600","12227",26141,1,"F","S","PPC","SOMECOLL","31","2","US","2","0","0"
"1601","11817",29785.1,1,"F","M","PPC","BACH","13","2","US","2","0","1"
"1602","10935",26227.6466666667,3,"F","M","REF","SOMECOLL","30","2","US","2","0","0"
"1603","12204",23003,1,"F","S","INTINT","SOMECOLL","08","2","US","2","0","0"
"1604","11973",25999,2,"M","S","REF","SOMECOLL","13","2","US","2","0","0"
"1605","11293",3000,1,"F","S","INTINT","SOMECOLL","08","2","US","1","0","1"
"1606","12043",7383.5,2,"M","S","PPC","ASSOC","30","2","ELNC","2","0","0"
"1607","11995",11767.92,2,"F","S","INTINT","SOMECOLL","08","2","US","1","0","1"
"1608","10592",23956,1,"F","UN","INTINT","SOMECOLL","18","2","US","1","0","0"
"1609","11785",5500,1,"F","S","INTINT","SOMECOLL","13","2","US","2","0","1"
"1610","10548",9971.5,2,"F","M","REF","SOMECOLL","07","2","ELNC","2","0","1"
"1611","10666",8970,1,"F","S","TV","HS","31","2","US","2","0","1"
"1612","11331",16195,1,"F","S","PPC","SOMECOLL","07","2","US","2","0","1"
"1613","11451",26500,1,"F","S","REF","ASSOC","07","2","US","2","0","0"
"1614","12122",11420,1,"F","S","PPC","SOMECOLL","07","2","US","2","0","1"
"1615","10861",7710,2,"F","M","REF","SOMECOLL","14","2","US","2","0","1"
"1616","12248",28438,1,"F","M","PPC","HS","07","2","ELNC","2","0","0"
"1617","11530",9500,1,"F","S","REF","BACH","13","2","US","2","0","1"
"1618","11302",9500,1,"F","S","INTINT","BACH","08","2","US","2","0","1"
"1619","10751",21419,2,"F","S","REF","SOMECOLL","08","2","US","1","0","0"
"1620","10850",26843,1,"F","S","PPC","BACH","13","2","US","2","0","0"
"1621","12038",15895,1,"F","S","REF","GED","31","1","US","2","0","1"
"1622","10519",42571,1,"M","S","REF","SOMECOLL","07","2","ELNC","2","0","0"
"1623","10270",13447,1,"F","S","REF","SOMECOLL","14","2","US","2","0","1"
"1624","12121",14081.81,1,"F","S","REF","HS","14","2","US","2","0","0"
"1625","10179",17357.5,2,"M","S","REF","SOMECOLL","30","2","US","2","0","0"
"1626","10038",26833,1,"F","S","INTINT","HS","07","1","US","2","0","0"
"1627","11801",24755,1,"F","S","INTINT","SOMECOLL","08","2","US","2","0","0"
"1628","11375",26635,1,"F","M","PPC","HS","08","1","US","2","0","0"
"1629","10543",24057.5,2,"F","M","INTINT","SOMECOLL","30","1","US","2","0","0"
"1630","11107",2270,1,"F","S","PPC","ASSOC","31","2","US","2","0","1"
"1631","10145",7836.17,2,"F","M","RADIO","SOMECOLL","31","2","US","2","0","0"
"1632","11396",25770,1,"F","S","PPC","SOMECOLL","31","2","US","2","0","0"
"1633","11326",26668,1,"F","S","PPC","SOMECOLL","07","2","US","2","0","0"
"1634","12140",66386,1,"F","M","INTINT","SOMECOLL","14","2","US","2","0","1"
"1635","10027",6465,1,"F","S","INTINT","HS","31","2","US","2","0","1"
